ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
nrc-808072,nrc,"SAGE WORDS",16950,2013-01-04,2013,2014,2,8475,16950,0,"COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE","SAGE WORDS"
nrc-808080,nrc,"SUPERIOR PROPANE",95421,2013-01-04,2013,2014,2,47710.5,10500,4,"OTHER MINERAL FUELS, OILS AND PRODUCTS (SPECIFY)","SUPERIOR PROPANE INC."
nrc-808096,nrc,"SUPERIOR PROPANE",32317,2013-01-04,2013,2014,2,16158.5,21539,2,"OTHER MINERAL FUELS, OILS AND PRODUCTS (SPECIFY)","SUPERIOR PROPANE INC."
nrc-808135,nrc,GEOLITHUM,19775,2013-01-04,2013,2014,2,9887.5,19775,0,"COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE",GEOLITHUM
nrc-808163,nrc,"LES SERVICES GAZON PLUS",73584,2013-01-04,2013,2014,2,36792,36792,2,"OTHER ENGINEERING INSTALLATIONS (SPECIFY)","LES SERVICES GAZON PLUS INC"
nrc-808186,nrc,"AIR PRODUCTS CANADA",24860,2013-01-04,2013,2014,2,12430,24860,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-808195,nrc,"SIERRA SYSTEMS GROUP",11150,2013-01-04,2013,2014,2,5575,11150,0,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","SIERRA SYSTEMS"
nrc-808203,nrc,"CANADIAN CORPS OF COMMISSIONAIRES",55286,2013-01-04,2013,2014,2,27643,55286,0,"PROTECTION SERVICES","CANADIAN CORPS OF COMMISSIONAIRES"
nrc-808220,nrc,"INSTITUTE OF PHYSICS PUBLISHING",15423,2013-01-04,2013,2014,2,7711.5,15423,0,"PUBLISHING SERVICES","INSTITUTE OF PHYSICS PUBLISHING"
nrc-808435,nrc,"LEAH GELLER",16950,2013-01-04,2013,2014,2,8475,16950,0,"COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE","LEAH GELLER"
nrc-808549,nrc,"LEGEND CONFERENCE PLANNING",309582,2013-01-04,2013,2015,3,103194,221108,3,"INFORMATION TECHNOLOGY CONSULTANTS","LEGEND CONFERENCE PLANNING"
nrc-808582,nrc,CALIAN,684589.31,2013-01-04,2013,2017,5,136917.862,169500,7,"INFORMATION TECHNOLOGY CONSULTANTS","CALIAN LTD."
nrc-808634,nrc,"XEROX CANADA",17085,2013-01-04,2013,2017,5,3417,17085,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","XEROX CANADA LTD."
nrc-808686,nrc,"SHARP DIRECT",23540,2013-01-05,2013,2017,5,4708,23540,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-808699,nrc,MLS,11037,2013-01-05,2013,2014,2,5518.5,11037,0,"TRAINING CONSULTANTS (SPECIFY)","MLS INC"
nrc-808724,nrc,"ZYLOG SYSTEMS (OTTAWA)",297932,2013-01-05,2013,2015,3,99310.6666667,148888,3,"INFORMATION TECHNOLOGY CONSULTANTS","ZYLOG SYSTEMS (OTTAWA) LTD."
nrc-808778,nrc,"LINDE CANADA LIMITED",24860,2013-02-05,2013,2014,2,12430,24860,0,"INORGANIC AND ORGANIC CHEMICALS","LINDE CANADA LIMITED"
nrc-809279,nrc,"AIR PRODUCTS CANADA",12430,2013-10-05,2013,2014,2,6215,12430,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-808785,nrc,"OTHMAN AVIATION",22600,2013-02-05,2013,2014,2,11300,22600,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","OTHMAN AVIATION LTD."
nrc-808797,nrc,"MINDWIRE SYSTEMS",563121.83,2013-02-05,2013,2017,5,112624.366,132888,7,"INFORMATION TECHNOLOGY CONSULTANTS","MINDWIRE SYSTEMS LTD."
nrc-808850,nrc,"BARCOL CONTROLS",12432,2013-01-05,2013,2014,2,6216,12432,0,"ELECTRIC LIGHTING, DISTRIBUTION, AND CONTROL EQUIP","BARCOL CONTROLS LTD."
nrc-808904,nrc,"PITNEY BOWES",14756,2013-01-05,2013,2017,5,2951.2,14756,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","PITNEY BOWES"
nrc-808905,nrc,"PITNEY BOWES",28712,2013-01-05,2013,2017,5,5742.4,11660,2,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","PITNEY BOWES"
nrc-808908,nrc,"PITNEY BOWES",32752,2013-01-05,2013,2017,5,6550.4,32752,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","PITNEY BOWES"
nrc-808929,nrc,"CANADIAN CORPS OF COMMISSIONAIRES",34143,2013-01-05,2013,2014,2,17071.5,34143,0,"PROTECTION SERVICES","CANADIAN CORPS OF COMMISSIONAIRES"
nrc-809002,nrc,"PRAXAIR PRODUCTS",13560,2013-01-05,2013,2014,2,6780,13560,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","PRAXAIR PRODUCTS INC."
nrc-809003,nrc,"PRAXAIR PRODUCTS",20340,2013-01-05,2013,2014,2,10170,20340,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","PRAXAIR PRODUCTS INC."
nrc-809054,nrc,"AIR PRODUCTS CANADA",12430,2013-01-05,2013,2014,2,6215,12430,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-809116,nrc,"EDSTROM INDUSTRIES",12769,2013-01-05,2013,2015,3,4256.33333333,12769,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","EDSTROM INDUSTRIES INC."
nrc-809278,nrc,"LIFE TECHNOLOGIES",15283,2013-01-05,2013,2014,2,7641.5,15283,0,"PROCESSING MACHINERY","LIFE TECHNOLOGIES INC."
nrc-809312,nrc,"LINE DUQUETTE",67800,2013-01-05,2013,2014,2,33900,67800,0,"TRANSLATION SERVICES","LINE DUQUETTE"
nrc-809311,nrc,"GUY SANTERRE",101700,2013-01-05,2013,2014,2,50850,84750,2,"TRANSLATION SERVICES","GUY SANTERRE"
nrc-809313,nrc,"PIERRE PELLERIN",56500,2013-01-05,2013,2014,2,28250,56500,0,"TRANSLATION SERVICES","PIERRE PELLERIN"
nrc-809314,nrc,CORRECTOUT,96050,2013-01-05,2013,2014,2,48025,22600,3,"TRANSLATION SERVICES",CORRECTOUT
nrc-809315,nrc,SOLUDOC,56500,2013-01-05,2013,2014,2,28250,22600,2,"TRANSLATION SERVICES","SOLUDOC INC."
nrc-809650,nrc,"UBIQUS CANADA",37287,2013-01-05,2013,2014,2,18643.5,24998,2,"TRANSLATION SERVICES","UBIQUS CANADA"
nrc-809316,nrc,"PASCALE GREGOIRE",22600,2013-01-05,2013,2014,2,11300,22600,0,"TRANSLATION SERVICES","PASCALE GREGOIRE"
nrc-809317,nrc,"CLS LEXI-TECH",39002,2013-01-05,2013,2014,2,19501,22600,3,"TRANSLATION SERVICES","CLS LEXI-TECH LTD."
nrc-809413,nrc,"INS NEWS SERVICE",13560,2013-01-05,2013,2014,2,6780,13560,0,"PRINTED MATTER","I.N.S. NEWS SERVICE"
nrc-809476,nrc,"SAP CANADA",11390,2013-01-05,2013,2014,2,5695,11390,0,"INFORMATION TECHNOLOGY CONSULTANTS","SAP CANADA INC."
nrc-809491,nrc,"PITNEY BOWES",14628,2013-01-05,2013,2017,5,2925.6,14628,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","PITNEY BOWES"
nrc-809498,nrc,"SHARP DIRECT",19065,2013-01-05,2013,2017,5,3813,19065,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-809499,nrc,"PITNEY BOWES",16634,2013-01-05,2013,2017,5,3326.8,16634,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","PITNEY BOWES"
nrc-809579,nrc,"SHARP DIRECT",27373,2013-01-06,2013,2017,5,5474.6,27373,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-809599,nrc,"INTERSOL  CONSULTING ASSOCIATES",327417,2013-01-05,2013,2014,2,163708.5,225717,2,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","INTERSOL  CONSULTING ASSOCIATES LTD"
nrc-809664,nrc,"BECKMAN COULTER CANADA LP",21059,2013-01-05,2013,2014,2,10529.5,21059,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","BECKMAN COULTER CANADA LP"
nrc-809667,nrc,"BECKMAN COULTER CANADA LP",14144,2013-01-05,2013,2014,2,7072,14144,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","BECKMAN COULTER CANADA LP"
nrc-809715,nrc,"MACEWEN PETROLEUM",28250,2013-01-05,2013,2014,2,14125,28250,0,"LIGHT FUEL OIL","MACEWEN PETROLEUM INC."
nrc-809853,nrc,"BACHALO TECHNOLOGIES",24860,2013-01-05,2013,2014,2,12430,24860,0,"INFORMATION TECHNOLOGY CONSULTANTS","BACHALO TECHNOLOGIES INC."
nrc-809946,nrc,"THE MALLARD GROUP",35391,2013-01-05,2013,2014,2,17695.5,35391,0,"COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE","THE MALLARD GROUP"
nrc-810008,nrc,"GESTION MICHEL PERUSSE",22995,2013-01-05,2013,2014,2,11497.5,22995,0,"ARCHITECTURAL SERVICES","GESTION MICHEL PERUSSE INC."
nrc-810014,nrc,"AIR PRODUCTS CANADA",21098,2013-01-05,2013,2014,2,10549,21098,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-810021,nrc,"NICHOLAS BOURGEOIS",22035,2013-01-05,2013,2014,2,11017.5,22035,0,"COMPUTER SERVICES-EXCEPT THOSE PURCHASED FROM OTHE","NICHOLAS BOURGEOIS"
nrc-810033,nrc,"QUANTUM MANAGEMENT SERVICES",102133,2013-01-05,2013,2014,2,51066.5,56994,2,"TEMPORARY HELP SERVICES","QUANTUM MANAGEMENT SERVICES LTD."
nrc-810051,nrc,"BRUKER AXS",136938,2013-01-05,2013,2014,2,68469,136938,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","BRUKER AXS INC."
nrc-810246,nrc,"AIR PRODUCTS CANADA",23878,2013-01-05,2013,2014,2,11939,23878,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-810301,nrc,"THE AIM GROUP",47900,2013-10-06,2013,2014,2,23950,47900,0,"TEMPORARY HELP SERVICES","THE AIM GROUP INC."
nrc-810329,nrc,"ATCO FRONTEC",480110,2013-01-05,2013,2014,2,240055,339000,2,LABORATORIES,"ATCO STRUCTURES & LOGISTICS LTD."
nrc-810454,nrc,"CUMMINS WESTERN CANADA",12351,2013-01-06,2013,2015,3,4117,12351,0,"OTHER ENGINEERING INSTALLATIONS (SPECIFY)","CUMMINS WESTERN CANADA"
nrc-810469,nrc,"PSIG POLYCENTRIC SERVICES",28270,2013-01-06,2013,2014,2,14135,28270,0,"INORGANIC AND ORGANIC CHEMICALS","PSIG POLYCENTRIC SERVICES"
nrc-810696,nrc,"RONALD C LISTER CANADA",33900,2013-01-06,2013,2014,2,16950,33900,0,"OTHER EQUIPMENT (SPECIFY)","RONALD C. LISTER CANADA INC."
nrc-810713,nrc,"WATERS LIMITED",121870,2013-01-06,2013,2014,2,60935,81271,2,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","WATERS LIMITED"
nrc-810772,nrc,"CHILDRENS HOSPITAL OF EASTERN",10170,2013-10-06,2013,2014,2,5085,10170,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","CHILDREN'S HOSPITAL OF EASTERN"
nrc-810788,nrc,"AIR PRODUCTS CANADA",24860,2013-10-06,2013,2014,2,12430,24860,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-810826,nrc,"ANSYS CANADA",24445,2013-01-06,2013,2014,2,12222.5,24445,0,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","ANSYS CANADA LTD."
nrc-810828,nrc,"LES ENTREPRISES THERMONET",12474,2013-10-06,2013,2014,2,6237,12474,0,"OTHER ENGINEERING INSTALLATIONS (SPECIFY)","LES ENTREPRISES THERMONET"
nrc-810845,nrc,"ATCO FRONTEC",10424,2013-10-06,2013,2014,2,5212,10424,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","ATCO STRUCTURES AND LOGISTICS"
nrc-810937,nrc,"STEVEN ROGAK",47625,2013-11-06,2013,2014,2,23812.5,47625,0,"RESEARCH CONTRACTS (SPECIFY)","STEVEN ROGAK"
nrc-811099,nrc,"AGILENT TECHNOLOGIES CANADA",46347,2013-01-06,2013,2016,4,11586.75,46347,0,"PROCESSING MACHINERY","AGILENT TECHNOLOGIES CANADA INC."
nrc-811172,nrc,"NIELSEN BIOVENTURES",38420,2013-01-06,2013,2014,2,19210,24860,2,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","NIELSEN BIOVENTURES"
nrc-811187,nrc,"OTIS CANADA",11937,2013-01-06,2013,2014,2,5968.5,11937,0,"OTHER BUILDINGS (SPECIFY)","OTIS CANADA INC."
nrc-811367,nrc,"PRAXAIR PRODUCTS",24860,2013-01-06,2013,2014,2,12430,24860,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","PRAXAIR PRODUCTS INC."
nrc-811387,nrc,"GROOM & ASSOCIES",43584,2013-01-06,2013,2014,2,21792,43584,0,"TEMPORARY HELP SERVICES","GROOM & ASSOCIES"
nrc-811399,nrc,"ARI FINANCIAL SERVICES T46163",11300,2013-01-06,2013,2014,2,5650,11300,0,"ROAD MOTOR VEHICLES-NON-MILITARY","ARI FINANCIAL SERVICES INC T46163"
nrc-811567,nrc,"PRAXAIR PRODUCTS",13800,2013-01-06,2013,2014,2,6900,13800,0,"INORGANIC AND ORGANIC CHEMICALS","PRAXAIR PRODUCTS INC."
nrc-811923,nrc,"OPC EVENEMENTS",18970,2013-01-06,2013,2014,2,9485,18970,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","OPC EVENEMENTS"
nrc-811808,nrc,ECHINUS,23707,2013-01-06,2013,2014,2,11853.5,23707,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","ECHINUS INC."
nrc-811784,nrc,"AIR PRODUCTS CANADA",21399,2013-01-06,2013,2014,2,10699.5,21399,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-811797,nrc,"SHARP DIRECT",58488,2013-01-06,2013,2017,5,11697.6,58488,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-811823,nrc,"ECERF UNIVERSITY OF ALBERTA",22470,2013-01-06,2013,2014,2,11235,22470,0,"WASTE DISPOSAL","ECERF UNIVERSITY OF ALBERTA"
nrc-811926,nrc,"CLEARNEED INFORMATION SYSTEMS",110701,2013-01-06,2013,2018,6,18450.1666667,20542,4,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","CLEARNEED INFORMATION SYSTEMS INC"
nrc-811948,nrc,"UNIVERSITY OF ALBERTA",10000,2013-01-06,2013,2014,2,5000,10000,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","UNIVERSITY OF ALBERTA"
nrc-3102935631,nrc,"CONTROLLED ENVIRONMENTS LIMITED",663810,2013-01-04,2013,2014,2,331905,482963,2,"SPECIAL INDUSTRY MACHINERY","CONTROLLED ENVIRONMENTS LIMITED"
nrc-3118420827,nrc,"GASBARRE PRODUCTS",85218,2013-01-06,2013,2014,2,42609,85218,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","GASBARRE PRODUCTS, INC."
nrc-3118433057,nrc,MARKETWIRE,22600,2013-01-04,2013,2014,2,11300,22600,0,"COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE",MARKETWIRE
nrc-3118433182,nrc,"INNOVATIVE INTERFACES CANADA",180230,2013-01-05,2013,2014,2,90115,92188,2,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","INNOVATIVE INTERFACES CANADA INC."
nrc-3118433808,nrc,GENISYS,63170,2013-01-05,2013,2016,4,15792.5,26094,3,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","GENISYS INC."
nrc-812280,nrc,"RICHARD BURCHER CONSULTING",14712,2013-01-07,2013,2014,2,7356,14712,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","RICHARD BURCHER CONSULTING"
nrc-676765,nrc,"TOSHIBA OF CANADA",10523,2008-01-07,2008,2014,7,1503.28571429,9242,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","TOSHIBA OF CANADA LTD."
nrc-812205,nrc,"CONVERGENT MANUFACTURING",312900,2013-01-07,2013,2015,3,104300,312900,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","CONVERGENT MANUFACTURING"
nrc-807961,nrc,"CAPTION FIRST",19211,2013-01-04,2013,2014,2,9605.5,2972,2,"AUDIO-VISUAL SERVICES","CAPTION FIRST"
nrc-809651,nrc,"STANLEY SANITATION",16533,2013-01-05,2013,2014,2,8266.5,3390,0,"WASTE DISPOSAL","STANLEY SANITATION LTD."
nrc-811799,nrc,"SHARP DIRECT",14500,2013-01-07,2013,2017,5,2900,14500,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-812026,nrc,"STERIS CANADA",19687,2013-02-07,2013,2014,2,9843.5,19687,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","STERIS CANADA INC."
nrc-812028,nrc,"CARMICHAEL ENGINEERING",16913,2013-02-07,2013,2014,2,8456.5,16913,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","CARMICHAEL ENGINEERING LTD."
nrc-812115,nrc,"COLLEGE AHUNTSIC",271200,2013-01-07,2013,2020,8,33900,271200,0,"PRINTING SERVICES","COLLEGE AHUNTSIC"
nrc-812382,nrc,"MICHAEL OBRIEN",10678,2013-10-07,2013,2014,2,5339,10678,0,"PURCHASE OF TRAINING PACKAGES AND COURSES","MICHAEL O'BRIEN"
nrc-812492,nrc,"1310521 ONTARIO",24973,2013-11-07,2013,2014,2,12486.5,24973,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","1310521 ONTARIO INC."
nrc-812570,nrc,"SHARP DIRECT",23485,2013-12-07,2013,2017,5,4697,23485,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-812627,nrc,"AURORA ASTRONOMICAL SERVICES",10500,2013-12-07,2013,2014,2,5250,10500,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","AURORA ASTRONOMICAL SERVICES"
nrc-812629,nrc,"SPACEGUARD CONSULTING",21000,2013-12-07,2013,2014,2,10500,21000,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","SPACEGUARD CONSULTING"
nrc-812645,nrc,"ESI INTERNATIONAL",22939,2013-01-07,2013,2014,2,11469.5,22939,0,"PURCHASE OF TRAINING PACKAGES AND COURSES","ESI INTERNATIONAL INC."
nrc-812705,nrc,"41216 NB",147147,2013-01-08,2013,2016,4,36786.75,42719,4,"CONTRACTED BUILDING CLEANING","41216 NB LTD"
nrc-812737,nrc,"CARISSE GRAPHIC DESIGN",15091,2013-01-07,2013,2014,2,7545.5,15091,0,"EXPOSITION SERVICES","CARISSE GRAPHIC DESIGN LTD."
nrc-812772,nrc,"MB FORD CONSTRUCTION",79037,2013-01-07,2013,2014,2,39518.5,79037,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","MB FORD CONSTRUCTION LTD."
nrc-812798,nrc,"UNIVERSITY OF OTTAWA",187999,2013-01-07,2013,2015,3,62666.3333333,74999,2,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","UNIVERSITY OF OTTAWA"
nrc-812800,nrc,"UNIVERSITY OF OTTAWA",128105,2013-11-06,2013,2015,3,42701.6666667,76217,2,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","UNIVERSITY OF OTTAWA"
nrc-812849,nrc,"MDM CONSULTING",10170,2013-01-07,2013,2014,2,5085,10170,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","MDM CONSULTING"
nrc-812854,nrc,"ELECTRICAL ENGINEERING INSTITUTE",111558,2013-01-07,2013,2014,2,55779,111558,0,"OTHER EQUIPMENT (SPECIFY)","ELECTRICAL ENGINEERING INSTITUTE"
nrc-812895,nrc,"WESTECH INDUSTRIAL",12846,2013-01-07,2013,2014,2,6423,12846,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","WESTECH INDUSTRIAL LTD."
nrc-812986,nrc,"XEROX CANADA",23940,2013-01-07,2013,2017,5,4788,11625,2,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","XEROX CANADA LTD."
nrc-813031,nrc,"XEROX CANADA",14690,2013-01-07,2013,2017,5,2938,14690,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","XEROX CANADA LTD."
nrc-813046,nrc,"JACOBS TECHNOLOGY",15544,2013-01-07,2013,2014,2,7772,15544,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","JACOBS TECHNOLOGY INC."
nrc-813150,nrc,"JOHN DAVID QUIRT",18080,2013-01-07,2013,2014,2,9040,18080,0,"ENGINEERING CONSULTANTS-OTHER (SPECIFY)","JOHN DAVID QUIRT"
nrc-813171,nrc,"CARLETON UNIVERSITY",10735,2013-01-07,2013,2014,2,5367.5,10735,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","CARLETON UNIVERSITY"
nrc-813172,nrc,"NICRAM RD SERVICE",11306,2013-01-07,2013,2014,2,5653,11306,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","NICRAM RD SERVICE"
nrc-813193,nrc,"DELTA PARTNERS",58997,2013-01-07,2013,2014,2,29498.5,58997,0,"TUITION FEES AND COSTS OF ATTENDING COURSES NOT EL","DELTA PARTNERS INC."
nrc-813298,nrc,ELECTROLAB,27162,2013-01-07,2013,2014,2,13581,27162,0,"TUITION FEES AND COSTS OF ATTENDING COURSES NOT EL","ELECTROLAB LTD."
nrc-813731,nrc,"DALCON ENTERPRISES",592121,2013-02-08,2013,2014,2,296060.5,539010,3,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","DALCON ENTERPRISES INC"
nrc-813411,nrc,"AIR PRODUCTS CANADA",24016,2013-01-07,2013,2014,2,12008,24016,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-813418,nrc,"AIR PRODUCTS CANADA",24396,2013-01-07,2013,2014,2,12198,24396,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-813421,nrc,"AIR PRODUCTS CANADA",22339,2013-01-07,2013,2014,2,11169.5,22339,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-813453,nrc,"SHARP DIRECT",13686,2013-01-07,2013,2017,5,2737.2,13686,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-813456,nrc,"LA CITE COLLEGIALE",11821,2013-01-07,2013,2014,2,5910.5,11821,0,"TRAINING CONSULTANTS (SPECIFY)","LA CITE COLLEGIALE"
nrc-813516,nrc,"ATCO FRONTEC",406246,2013-01-07,2013,2014,2,203123,339000,0,LABORATORIES,"ATCO STRUCTURES & LOGISTICS LTD."
nrc-813598,nrc,"DELCAN CORPORATION",88462,2013-01-07,2013,2014,2,44231,88462,0,"OTHER ENGINEERING WORKS","DELCAN CORPORATION"
nrc-813831,nrc,"SITEK PROCESS SOLUTIONS",41943,2013-01-08,2013,2014,2,20971.5,41943,0,"SPECIAL INDUSTRY MACHINERY","SITEK PROCESS SOLUTIONS, INC."
nrc-813942,nrc,"SEGERS AERO CORPORATION",132285,2013-01-08,2013,2014,2,66142.5,44553,0,"OTHER BUILDINGS (SPECIFY)","SEGERS AERO CORPORATION"
nrc-813952,nrc,"MAXXAM ANALYTIQUE",21270,2013-01-08,2013,2014,2,10635,21270,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","MAXXAM ANALYTIQUE INC."
nrc-813977,nrc,DEFRAN,99291,2013-01-08,2013,2014,2,49645.5,87486,2,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","DEFRAN INC."
nrc-814010,nrc,"KEEP COOL REFRIGERATION & A/C LIMIT",55087,2013-01-08,2013,2014,2,27543.5,55087,0,LABORATORIES,"KEEP COOL REFRIGERATION & A/C LIMIT"
nrc-814252,nrc,EXCELTEC,19684,2013-01-08,2013,2014,2,9842,19684,0,"PROCESSING MACHINERY","EXCELTEC INC."
nrc-814259,nrc,"AIR PRODUCTS CANADA",24860,2013-01-08,2013,2014,2,12430,24860,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD"
nrc-814322,nrc,"BIOLINX ENVIRONMENTAL RESEARCH",120308,2013-01-08,2013,2016,4,30077,45055,3,"SCIENTIFIC CONSULTANTS (SPECIFY)","BIOLINX ENVIRONMENTAL RESEARCH LTD."
nrc-814329,nrc,"PITNEY BOWES",22383,2013-01-09,2013,2017,5,4476.6,22383,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","PITNEY BOWES"
nrc-814403,nrc,"JMO CLIMATISATION",180541,2013-01-08,2013,2014,2,90270.5,152686,2,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","J.M.O. CLIMATISATION"
nrc-814404,nrc,"ALAN BOLSTER",24860,2013-01-08,2013,2014,2,12430,24860,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","ALAN BOLSTER"
nrc-814423,nrc,"ARUNCUS CONSULTING",22575,2013-01-08,2013,2014,2,11287.5,22575,0,"SCIENTIFIC CONSULTANTS (SPECIFY)","ARUNCUS CONSULTING LTD."
nrc-814424,nrc,"ARUNCUS CONSULTING",12705,2013-01-08,2013,2014,2,6352.5,12705,0,"SCIENTIFIC CONSULTANTS (SPECIFY)","ARUNCUS CONSULTING LTD."
nrc-814448,nrc,"AM-TECH ELECTRICAL",151918,2013-01-08,2013,2014,2,75959,132097,2,LABORATORIES,"AM-TECH ELECTRICAL INC."
nrc-814582,nrc,"AIR PRODUCTS CANADA",21347,2013-01-08,2013,2014,2,10673.5,21347,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-814653,nrc,"ZYLOG SYSTEMS (OTTAWA)",116339,2013-01-08,2013,2014,2,58169.5,114860,2,"INFORMATION TECHNOLOGY CONSULTANTS","ZYLOG SYSTEMS (OTTAWA) LTD."
nrc-817597,nrc,"ANSYS CANADA",16350,2013-10-14,2013,2014,2,8175,16350,0,"CLIENT SOFTWARE","ANSYS CANADA LTD."
